market_hash_name,mean_price_usd,mean_pct_change,volatility,mean_deviation,spike_count,safe_price_usd,risk_score_svm,safe_discount_%
AK-47 | Neon Revolution (Battle-Scarred),21.11111111111111,0.0161798155620867,0.1283512774905763,0.032800627527114,1,21.11111111111111,0,0.0
AK-47 | Neon Revolution (Factory New),233.42222222222225,0.0081310039718147,0.0954999025817098,0.0149206904406869,0,233.42222222222225,0,0.0
AK-47 | Neon Revolution (Field-Tested),21.41111111111111,0.0117603531798971,0.0930899580926348,0.0278375861384507,1,21.41111111111111,0,0.0
AK-47 | Neon Revolution (Minimal Wear),43.388888888888886,0.0051125799638411,0.075196696296567,0.010226249019419,0,43.388888888888886,0,0.0
AK-47 | Neon Revolution (Well-Worn),27.386363636363637,0.013447005801912,0.130392085494501,0.0257163230735998,2,27.386363636363637,0,0.0
AK-47 | Neon Rider (Battle-Scarred),38.51111111111111,0.0023836101527215,0.0401894740731513,0.0055407615776951,0,38.51111111111111,0,0.0
AK-47 | Neon Rider (Factory New),286.1,0.0028876523861338,0.0858779136492252,0.0028150989296043,0,286.1,0,0.0
AK-47 | Neon Rider (Field-Tested),39.34444444444444,0.0006436831691768,0.0365482186043646,-0.0003241518544554,0,39.34444444444444,0,0.0
AK-47 | Neon Rider (Minimal Wear),80.82222222222222,-0.0020825488945076,0.0510374345772789,-0.0081307472245041,0,80.82222222222222,0,0.0
AK-47 | Neon Rider (Well-Worn),45.01149425287356,-2.421969948561775e-05,0.0231450004768759,-0.0001301112114703,0,45.01149425287356,0,0.0
AK-47 | Nightwish (Battle-Scarred),5.655555555555556,0.0629358995797095,0.5391580677035617,0.0749821318859701,4,4.241666666666667,1,25.0
AK-47 | Nightwish (Factory New),93.88888888888889,0.0050854157436348,0.0681079673909185,0.0114015485343811,0,93.88888888888889,0,0.0
AK-47 | Nightwish (Field-Tested),8.188888888888888,0.0350260123984352,0.2821749933635141,0.0601303562315221,4,6.141666666666666,1,25.0
AK-47 | Nightwish (Minimal Wear),16.27777777777778,0.0165981407241364,0.1348189692855954,0.0355758652579686,1,16.27777777777778,0,0.0
