market_hash_name,mean_price_usd,volatility,spike_count,risk_score_LogReg,safe_price_usd_LogReg
Sticker | nex (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | NEO (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | chrisJ (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | n0thing (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | pashaBiceps (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | Snax (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | USTILO (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | Skadoodle (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | SnypeR (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | Spiidi (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | freakazoid (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | James (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | denis (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | seang@res (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | TaZ (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Autograph Capsule | Group D (Foil) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
Sticker | shroud (Gold) | Cologne 2015,28.64406779661017,0.0453867779639792,0,0.02659558705983327,28.45361634690204
★ StatTrak™ Bowie Knife | Doppler (Factory New) - Phase 1,538.3953488372093,0.0552632594874123,0,0.02659557866944997,534.8156148733929
MP9 | Latte Rush (Field-Tested),20.58,0.0575866208795739,0,0.026595576460937645,20.443165759108474
Sticker | Zeus (Foil) | London 2018,5.687022900763359,0.0636627139902857,0,0.026595575472921195,5.649210489069988
Sealed Graffiti | Recoil PP-Bizon (Brick Red),5.666666666666667,0.0468278046975342,0,0.026595504200767613,5.628989702382246
★ StatTrak™ Butterfly Knife | Lore (Well-Worn),1055.5034965034963,0.0508593501534829,0,0.026595501956994453,1048.485585176778
Sticker | friberg | Cluj-Napoca 2015,2.345454545454545,0.0578036482503283,0,0.02659549554255303,2.3298599139773204
StatTrak™ Five-SeveN | Monkey Business (Field-Tested),7.233333333333333,0.0634651946691297,0,0.026595459867557163,7.185239876739501
StatTrak™ P250 | Epicenter (Field-Tested),8.533333333333333,0.0567593838118763,0,0.02659545378510204,8.47659636525845
StatTrak™ Sawed-Off | Wasteland Princess (Factory New),22.25503355704698,0.0740538316935826,0,0.026595422013451928,22.107063054703676
Sticker | gla1ve (Foil) | Boston 2018,6.675213675213676,0.0473293319221507,0,0.026595415558566773,6.630831154805043
StatTrak™ Galil AR | Sugar Rush (Minimal Wear),111.21232876712328,0.0524214001471553,0,0.026595410848959857,110.47289437336548
Dual Berettas | Pyre (Minimal Wear),32.61073825503356,0.0421105067893836,0,0.026595410333004273,32.393914263744854
★ StatTrak™ Shadow Daggers | Autotronic (Field-Tested),120.34751773049643,0.0439133039446027,0,0.026595399688372524,119.54734514660993
Sticker | Xyp9x (Foil) | Boston 2018,10.736363636363636,0.0458552354384318,0,0.026595375585849436,10.6649792305298
Sticker | Gambit Gaming (Foil) | Cologne 2016,18.38636363636364,0.0637845859711783,0,0.026595375299390503,18.264115576038602
★ StatTrak™ Ursus Knife | Scorched (Well-Worn),143.98130841121494,0.061697524116291,0,0.02659537345537109,143.02399924426763
Patch | Sunset Wave,25.923076923076923,0.0671958326022402,0,0.026595347570278764,25.75071861286185
Sticker | LGB eSports | Katowice 2015,162.5,0.0567598730706729,0,0.026595340130633405,161.419564307193
Sticker | Kvik (Gold) | Boston 2018,190.0686274509804,0.03701027181034,0,0.02659532647683283,188.8048931509648
Sticker | mousesports | Cologne 2015,6.841726618705036,0.0517032990069306,0,0.026595311478348996,6.796237156086494
StatTrak™ Glock-18 | Water Elemental (Battle-Scarred),18.64,0.0457477855028689,0,0.02659530006185801,18.51606590171174
★ Broken Fang Gloves | Unhinged (Battle-Scarred),80.57333333333334,0.0428562226760574,0,0.02659528734543361,80.03761559523849
StatTrak™ SSG 08 | Big Iron (Field-Tested),25.69333333333333,0.0466263283418163,0,0.026595283355537215,25.522502963246264
StatTrak™ M4A1-S | Mecha Industries (Battle-Scarred),77.63309352517986,0.0555718340464114,0,0.0265952789209891,77.11692508122951
★ StatTrak™ Huntsman Knife | Forest DDPAT (Well-Worn),375.89473684210526,0.0385291173791971,0,0.02659524526397191,373.3954836621673
★ StatTrak™ Bowie Knife | Gamma Doppler (Factory New),406.03333333333336,0.0460677622641597,0,0.026595205762754693,403.33369832169905
Operation Hydra Case,24.14666666666667,0.0564854734085106,0,0.02659519901405186,23.986120315285174
★ Gut Knife | Stained (Minimal Wear),123.4074074074074,0.0451468056060845,0,0.026595198135452715,122.58689629456177
Sticker | coldzera (Foil) | Katowice 2019,2.008264462809917,0.0550690650879489,0,0.026595192139753105,1.9949119179959502
★ Falchion Knife | Gamma Doppler (Factory New) - Emerald,1092.2,0.0583839210071374,0,0.026595178010379746,1084.938186644266
MP9 | Setting Sun (Battle-Scarred),8.166666666666666,0.0664343307309252,0,0.026595170018971284,8.1123681945446
StatTrak™ P2000 | Acid Etched (Factory New),6.453333333333333,0.0719123485344177,0,0.02659508645896167,6.410426593846208
★ Bayonet | Ultraviolet (Factory New),718.0866141732283,0.0468918194681904,0,0.026595073061568133,713.3122226811105
StatTrak™ USP-S | Cyrex (Minimal Wear),5.573333333333333,0.0557918751544619,0,0.02659505416428514,5.536277557864429
AK-47 | The Outsiders (Well-Worn),4.94,0.0619396471186073,0,0.026595040115578623,4.907155125457261
StatTrak™ M4A4 | Griffin (Field-Tested),5.346666666666667,0.0498872602849538,0,0.026595034708187606,5.311117970273389
StatTrak™ Tec-9 | Bamboozle (Factory New),5.653333333333333,0.0587468684653262,0,0.02659503346204606,5.6157456860403085
Sticker | Splyce | MLG Columbus 2016,5.604651162790698,0.0652759812776467,0,0.026595029764051998,5.567387196667811
★ Shadow Daggers | Boreal Forest (Field-Tested),86.69127516778524,0.0348192764107679,0,0.026594970452273745,86.11488719239594
Dual Berettas | Cobra Strike (Factory New),63.626666666666665,0.0760486920713003,0,0.026594969707453585,63.2036293485201
★ StatTrak™ Survival Knife | Doppler (Factory New) - Phase 2,403.44444444444446,0.0422685562617861,0,0.026594964926073855,400.7620467320396
★ Falchion Knife | Stained (Factory New),200.22302158273385,0.0476091232583329,0,0.026594954010203557,198.89179107003966
★ Navaja Knife | Night Stripe (Field-Tested),81.09333333333333,0.036878297008044,0,0.026594953090972002,80.55416498433569
Glock-18 | Reactor (Well-Worn),8.220689655172414,0.0567351046119474,0,0.026594948461352467,8.166032450748393
"StatTrak™ Music Kit | PVRIS, Evergreen",6.929577464788732,0.0734268414076827,0,0.026594912314714236,6.883504588525213
Sticker | Ninjas in Pyjamas (Foil) | Cluj-Napoca 2015,11.5,0.0545084860895165,0,0.02659488702206795,11.423539699811554
AK-47 | Aquamarine Revenge (Minimal Wear),77.86666666666666,0.0456434172550504,0,0.02659488149993629,77.3489529734679
StatTrak™ SSG 08 | Bloodshot (Field-Tested),28.36,0.055636817518961,0,0.026594862293773103,28.171442426337148
Sticker | interz (Holo) | Rio 2022,4.930232558139535,0.0566812355827887,0,0.026594858370453268,4.897452848985255
StatTrak™ MAC-10 | Toybox (Field-Tested),11.561643835616438,0.049979746670562,0,0.026594847864124013,11.484773795899587
StatTrak™ P90 | Blind Spot (Field-Tested),11.853333333333332,0.0512223971260809,0,0.026594803134953132,11.774524066710088
StatTrak™ P250 | Wingshot (Factory New),13.08,0.0551238213334811,0,0.0265947957027166,12.993035018052117
StatTrak™ Glock-18 | Shinobu (Field-Tested),9.34,0.0428566887980966,0,0.026594776474935734,9.277901196931024
★ StatTrak™ Karambit | Blue Steel (Battle-Scarred),1124.595744680851,0.0544596643079851,0,0.026594773225594812,1117.118652480787
Patch | Tyloo | Stockholm 2021,9.472602739726028,0.0601742923842749,0,0.02659475134895168,9.409622361103425
StatTrak™ UMP-45 | Wild Child (Factory New),21.02,0.0607608011861599,0,0.026594738931178898,20.880244646916655
★ Moto Gloves | Transport (Battle-Scarred),75.19333333333333,0.0379110663654315,0,0.026594705023346932,74.69339720340278
StatTrak™ P2000 | Imperial Dragon (Factory New),25.22,0.0568910125225962,0,0.026594699069790454,25.05232042236497
StatTrak™ CZ75-Auto | Crimson Web (Factory New),53.7890625,0.0499883045669504,0,0.026594696814620355,53.43143654771746
StatTrak™ CZ75-Auto | Xiangliu (Field-Tested),23.49324324324324,0.0448369133673502,0,0.02659468207541179,23.337044409499644
StatTrak™ XM1014 | Seasons (Factory New),6.153333333333333,0.0508815884217294,0,0.026594676908945902,6.1124218553550715
★ Bowie Knife | Damascus Steel (Factory New),179.83333333333334,0.0380745230725095,0,0.02659464903797594,178.637682237001
Five-SeveN | Berries And Cherries (Minimal Wear),129.17164179104478,0.0577241281595462,0,0.02659463748041273,128.31282354449914
AK-47 | Jungle Spray (Minimal Wear),11.846666666666666,0.0649685800978665,0,0.02659462796786521,11.767902243501839
AWP | Hyper Beast (Minimal Wear),49.03333333333333,0.0550378487285206,0,0.026594623628000608,48.707327572026756
StatTrak™ XM1014 | Heaven Guard (Factory New),26.84931506849315,0.063231924630512,0,0.02659461381497339,26.67080327713237
★ Huntsman Knife | Bright Water (Well-Worn),125.83108108108108,0.0444510560037475,0,0.02659460715087178,124.99447403890088
Sticker | Xyp9x (Foil) | London 2018,10.66019417475728,0.0610307128073565,0,0.026594606714155544,10.589318256863729
P250 | Cartel (Minimal Wear),7.92,0.0607047895890409,0,0.02659460426572918,7.867342683553856
Special Agent Ava | FBI,24.83333333333333,0.0623387818091838,0,0.0265945889883961,24.66822526003037
Sticker | Ninjas in Pyjamas (Holo) | London 2018,6.071428571428571,0.0688551748137151,0,0.02659458508856137,6.031061790490576
Sawed-Off | Kiss♥Love (Factory New),11.38,0.0606063099294285,0,0.026594584809222933,11.304338406217761
Desert Eagle | Crimson Web (Field-Tested),9.826666666666666,0.0519380215057797,0,0.026594569707942373,9.761332673750822
Souvenir UMP-45 | Fade (Factory New),41.693333333333335,0.0583106247607833,0,0.02659456759900804,41.41612929039301
Sticker | donk (Gold) | Shanghai 2024,87.32,0.042162352495447,0,0.02659455125734903,86.73944094605207
★ StatTrak™ Stiletto Knife | Case Hardened (Field-Tested),397.35,0.0429852479254102,0,0.026594541591969095,394.7081647246078
★ StatTrak™ Talon Knife | Case Hardened (Minimal Wear),782.6241134751773,0.0544668280590251,0,0.026594533376943612,777.4207326983231
Sticker | s1mple | MLG Columbus 2016,20.74015748031496,0.0514503868824147,0,0.02659453120803546,20.602263788972508
StatTrak™ R8 Revolver | Fade (Field-Tested),36.33561643835616,0.0566966059508609,0,0.02659451068331166,36.094034453467515
Sticker | FalleN | Krakow 2017,5.587786259541985,0.0468006490084241,0,0.026594497944349198,5.5506351669937715
AWP | Corticera (Field-Tested),16.953333333333333,0.0612748345427644,0,0.026594492651624117,16.840617008644866
StatTrak™ SG 553 | Darkwing (Factory New),7.426666666666667,0.0620577926003484,0,0.026594491890825668,7.377289560056034
Katowice 2019 Legends Autograph Capsule,5.236486486486487,0.0430535953072011,0,0.026594468856076314,5.201671092291455
Tec-9 | Whiteout (Factory New),206.4,0.0810297988167679,0,0.02659446171725169,205.02772577538983
USP-S | Overgrowth (Field-Tested),27.0,0.0492901418017395,0,0.026594452048913284,26.820487448669837
M4A1-S | Vaporwave (Minimal Wear),134.18666666666667,0.0559699362764434,0,0.026594446812044394,133.2945116242786
Sticker | HEN1 (Foil) | Krakow 2017,17.121739130434783,0.0675375904907705,0,0.026594445573267216,17.007903340578775
MP9 | Music Box (Minimal Wear),17.013986013986013,0.0518386928442831,0,0.0265944441831911,16.900866638640377
StatTrak™ M4A4 | Desert-Strike (Factory New),79.1,0.0915843091945837,0,0.026594435429939455,78.57409503937293
★ StatTrak™ Bayonet | Freehand (Field-Tested),288.55555555555554,0.0417031056120347,0,0.026594421954135312,286.63706350514195
MAC-10 | Copper Borre (Well-Worn),157.14285714285714,0.0302966283292573,0,0.026594420099562033,156.09807635323148
StatTrak™ M4A4 | Griffin (Minimal Wear),8.02,0.0640112615399297,0,0.026594400073651794,7.966678227852328
M4A4 | Hellish (Minimal Wear),80.97333333333333,0.0738035795405224,0,0.0265943604102126,80.4349748307626
Glock-18 | Gamma Doppler (Factory New) - Phase 2,176.68,0.0742734912015048,0,0.026594357992628034,175.50532720746563
G3SG1 | New Roots (Field-Tested),26.33333333333333,0.0426294063547963,0,0.026594350554644732,26.158253858848585
Sticker | Vega Squadron (Foil) | Katowice 2019,16.363636363636363,0.0660222801411079,0,0.026594342609121,16.25484132568996
Sticker | Boombl4 (Gold) | Berlin 2019,4.68,0.0554611160764975,0,0.02659434053854684,4.6488846215699
StatTrak™ USP-S | Monster Mashup (Field-Tested),36.81333333333333,0.047613661603118,0,0.02659432165624606,36.56857692635702
Sticker | Virtus.Pro | Cologne 2014,5.586466165413534,0.0636833313008688,0,0.026594318681117463,5.549324100037462
★ StatTrak™ Flip Knife | Freehand (Factory New),245.5625,0.0467870640228599,0,0.026594313502020444,243.92985847266502
★ StatTrak™ Bayonet | Case Hardened (Battle-Scarred),501.9508196721312,0.041900449957204,0,0.02659430597417928,498.61356125154356
CZ75-Auto | Emerald Quartz (Factory New),178.8639455782313,0.0584817300742065,0,0.026594304052042543,177.67475504006742
StatTrak™ AK-47 | Searing Rage (Field-Tested),8.073333333333334,0.0529368730202991,0,0.02659428394236914,8.019657203576319
StatTrak™ AUG | Fleet Flock (Factory New),29.56756756756757,0.0578002824372923,0,0.02659425698113484,29.37098569501783
★ StatTrak™ Ursus Knife | Stained (Field-Tested),160.0,0.0363398593432403,0,0.02659423582201426,158.93623056711942
Sticker | electronic (Gold) | Shanghai 2024,5.057553956834532,0.0493467618672042,0,0.026594229679017766,5.0239285189490115
StatTrak™ MP9 | Airlock (Minimal Wear),12.086666666666666,0.0505537993178861,0,0.02659420800308536,12.006307834817344
Sticker | PENTA Sports (Foil) | Krakow 2017,14.791208791208792,0.058597823988881,0,0.026594188791908856,14.692868741445304
MP9 | Pandora's Box (Minimal Wear),169.83098591549296,0.0603082065793291,0,0.026594172444643214,168.70185728402285
StatTrak™ Glock-18 | Snack Attack (Battle-Scarred),11.40625,0.044582054229705,0,0.026594166765813967,11.33041507133186
StatTrak™ Nova | Antique (Minimal Wear),16.061643835616437,0.0501680003905242,0,0.026594152949094084,15.954857382421872
G3SG1 | Violet Murano (Factory New),31.59285714285714,0.0545829810234818,0,0.026594150865149165,31.38281084057758
Office Pin,6.78,0.0517080826149481,0,0.026594150235578824,6.734922915350694
CZ75-Auto | Nitro (Field-Tested),8.798319327731093,0.0644685676355164,0,0.026594117377103543,8.739823443500363
StatTrak™ MAG-7 | Justice (Minimal Wear),10.066666666666666,0.0567380522028642,0,0.0265941102560617,9.999738155855578
StatTrak™ AWP | Electric Hive (Factory New),104.35333333333334,0.0602027956504,0,0.026594106135834225,103.65953742775966
AWP | Chrome Cannon (Well-Worn),15.133333333333333,0.0569193741553872,0,0.026594102432482284,15.032718979130442
Souvenir AWP | Pink DDPAT (Well-Worn),18.478571428571428,0.057211126357892,0,0.0265940799330981,18.355716277166206
StatTrak™ FAMAS | Valence (Minimal Wear),7.353333333333333,0.0552688077529242,0,0.026594071284552885,7.304444565621896
MAG-7 | Silver (Minimal Wear),18.80152671755725,0.0514131663351889,0,0.026594069393319653,18.67652444100048
★ StatTrak™ Paracord Knife | Case Hardened (Well-Worn),209.34328358208955,0.0548398755715156,0,0.02659403821107323,207.95146276138615
Souvenir Nova | Green Apple (Field-Tested),4.206349206349207,0.0595418590145655,0,0.026594020285761046,4.178383272318547
★ StatTrak™ Huntsman Knife | Black Laminate (Field-Tested),149.45,0.03592107028931,0,0.026594011832653672,148.45638123290246
★ Falchion Knife | Night (Minimal Wear),151.62237762237763,0.0450676461401196,0,0.026594009507693122,150.61431588436048
Sticker | Vox Eminor  | Katowice 2015,95.75757575757576,0.067405794621058,0,0.026594002810440664,95.12093144787129
★ StatTrak™ Survival Knife | Rust Coat (Well-Worn),136.7560975609756,0.0500026323788697,0,0.026593984020590895,135.84687519266186
FAMAS | Meltdown (Factory New),79.99333333333334,0.0810490449776803,0,0.026593978441423662,79.46149808780227
StatTrak™ FAMAS | Eye of Athena (Minimal Wear),15.174496644295305,0.0522460143259154,0,0.026593963995804992,15.073609139942091
★ StatTrak™ Falchion Knife | Freehand (Factory New),195.013698630137,0.0417056854575065,0,0.026593962259450408,193.71715189477555
★ StatTrak™ Falchion Knife | Lore (Minimal Wear),229.44366197183095,0.037909634403427,0,0.026593917301835107,227.91821052885368
★ Talon Knife | Case Hardened (Minimal Wear),666.1866666666666,0.0483810867925175,0,0.0265939127470007,661.7575391450295
StatTrak™ PP-Bizon | Embargo (Factory New),19.387755102040817,0.0592552887211855,0,0.026593892180333492,19.25885613484022
★ StatTrak™ Talon Knife | Night Stripe (Minimal Wear),435.7887323943662,0.0444427717373888,0,0.026593890807009333,432.891402903311
Souvenir SG 553 | Waves Perforated (Well-Worn),40.7927927927928,0.0581606290539201,0,0.026593875686875316,40.52158317767981
SG 553 | Ultraviolet (Field-Tested),23.44,0.0488421510010552,0,0.026593859002982414,23.284159986242525
AWP | Pink DDPAT (Battle-Scarred),30.825174825174827,0.0555315687583424,0,0.026593834407058016,30.620234926457496
StatTrak™ AWP | PAW (Factory New),13.566666666666666,0.0518452589312823,0,0.02659381195445091,13.476469321121154
★ StatTrak™ Navaja Knife | Boreal Forest (Minimal Wear),117.33783783783784,0.0451080526424245,0,0.026593771517141145,116.55772392539414
Sticker | AdreN (Foil) | Atlanta 2017,69.2781954887218,0.0565610116938449,0,0.02659375442218471,68.81760365931201
★ StatTrak™ Ursus Knife | Blue Steel (Minimal Wear),211.40425531914892,0.0470676127418854,0,0.026593748254846734,209.99874743265872
Sticker | MICHU (Gold) | London 2018,219.75193798449607,0.0456647043909575,0,0.026593738606955693,218.29093158521317
M4A1-S | Moss Quartz (Battle-Scarred),44.42537313432836,0.0565702773716172,0,0.026593722597573952,44.13001412197135
★ StatTrak™ Flip Knife | Damascus Steel (Well-Worn),221.16326530612244,0.0719882859505022,0,0.02659370725941451,219.6928775226006
★ Survival Knife | Doppler (Minimal Wear) - Ruby,1058.1153846153843,0.0561383767735907,0,0.026593694633594428,1051.080585258992
★ Shadow Daggers | Gamma Doppler (Minimal Wear) - Emerald,409.3622047244094,0.0521805844427818,0,0.02659369459991031,406.64059136111274
Souvenir Glock-18 | Pink DDPAT (Minimal Wear),6.026666666666666,0.0550320866348992,0,0.02659368537582234,5.986598847367094
Sticker | EliGE (Foil) | Katowice 2019,3.601398601398601,0.0646847717052677,0,0.026593683361047057,3.5774549878829727
Sticker | Magisk (Foil) | Atlanta 2017,285.6806722689076,0.0586317423228567,0,0.026593680825925437,283.7813471147938
Sticker | mou | MLG Columbus 2016,6.913043478260869,0.0655953753466494,0,0.026593665869176164,6.86708268616088
StatTrak™ P250 | Cartel (Battle-Scarred),16.82758620689655,0.0647663284033094,0,0.02659366383659395,16.715709414204674
Sticker | steel (Foil) | Cologne 2015,10.807407407407409,0.0562942905732441,0,0.02659366078267791,10.73555527577421
Sticker | Watermelon Buttery (Holo),4.559701492537314,0.0927404098885551,0,0.02659365918376177,4.529386705669257
Sticker | JW (Foil) | Katowice 2019,2.5090909090909093,0.0578036482503283,0,0.02659362498755327,2.4924094534168986
Souvenir M4A1-S | VariCamo (Field-Tested),16.466216216216218,0.0499555572199701,0,0.02659361435521218,16.35674216523032
AK-47 | Neon Rider (Minimal Wear),82.74,0.0444372923187169,0,0.026593610538512634,82.18991116601086
Sticker | f0rest (Foil) | Cluj-Napoca 2015,24.575,0.0511016477352404,0,0.026593608493715983,24.41161551781673
★ StatTrak™ Nomad Knife | Blue Steel (Factory New),472.25757575757575,0.0547242871207064,0,0.02659360244665454,469.1178182020463
StatTrak™ CZ75-Auto | Poison Dart (Well-Worn),27.08080808080808,0.0506844547311464,0,0.026593599595731016,26.90076403910062
★ Bowie Knife | Ultraviolet (Minimal Wear),162.36486486486487,0.0381084834788949,0,0.026593597332300965,161.28539840558244
Charm | Baby Karat T,35.72,0.0580974106208136,0,0.026593588092054185,35.48251925833795
AK-47 | Green Laminate (Well-Worn),37.252252252252255,0.0679890143533253,0,0.026593578417193176,37.00458457938042
SSG 08 | Threat Detected (Well-Worn),33.869565217391305,0.0600506528565966,0,0.02659356576957747,33.64438708984238
StatTrak™ G3SG1 | Flux (Minimal Wear),39.51006711409396,0.0516175993814186,0,0.02659356398710231,39.247388739610614
Souvenir Galil AR | CAUTION! (Field-Tested),20.448275862068964,0.0671581386807874,0,0.02659356016395326,20.312327748472203
★ StatTrak™ Falchion Knife | Gamma Doppler (Factory New),430.56666666666666,0.0423801863428308,0,0.02659346395413843,427.7041018842033
Five-SeveN | Heat Treated (Factory New),17.013333333333332,0.0809605728139796,0,0.026593460443075683,16.900222481582116
Souvenir FAMAS | Colony (Well-Worn),147.31034482758622,0.0575295281488777,0,0.02659345494792432,146.3309720729523
Sticker | Emperor (Foil),6.687074829931973,0.0507543610485397,0,0.02659344498585234,6.642616740780454
StatTrak™ M4A4 | The Emperor (Well-Worn),49.06428571428572,0.0597094083834709,0,0.026593420232673994,48.73808892218172
★ StatTrak™ Talon Knife | Marble Fade (Factory New),976.2430555555557,0.053753537531455,0,0.026593391330605225,969.7526521530119
★ Bowie Knife | Gamma Doppler (Minimal Wear) - Phase 3,433.21008403361344,0.0411302813966471,0,0.026593367747364902,430.32995526447024
Sticker | paz (Gold) | Boston 2018,223.26315789473685,0.0477594566063645,0,0.026593355957534984,221.77882873721234
StatTrak™ P250 | Asiimov (Well-Worn),9.90972222222222,0.0548232999853497,0,0.0265933551899394,9.843839031499922
★ StatTrak™ Shadow Daggers | Safari Mesh (Field-Tested),104.1864406779661,0.0391611656138629,0,0.02659333545437716,103.49377443627942
AK-47 | Leet Museo (Field-Tested),99.92666666666666,0.0708392793868405,0,0.026593327004910607,99.26232103587232
Negev | Anodized Navy (Factory New),439.2651515151515,0.0652203894403434,0,0.026593317715790328,436.34477208122223
★ Navaja Knife | Damascus Steel (Factory New),98.40666666666668,0.0370985968549697,0,0.026593285060544973,97.75242753203551
StatTrak™ SSG 08 | Death's Head (Factory New),26.39160839160839,0.0681431205055068,0,0.02659328480746541,26.216148501987107
M4A1-S | Decimator (Field-Tested),13.08,0.0503036191060439,0,0.026593284613512312,12.993039959313814
★ Butterfly Knife | Black Laminate (Factory New),1632.42,0.0608632774118136,0,0.026593284254260597,1621.567147729415
★ StatTrak™ Falchion Knife | Black Laminate (Field-Tested),137.07638888888889,0.0403897314539592,0,0.026593253131331675,136.16506211187613
★ StatTrak™ Bayonet | Bright Water (Well-Worn),292.1714285714286,0.0530041515557593,0,0.026593241375303125,290.22898224068683
M4A1-S | Stratosphere (Minimal Wear),83.95333333333333,0.0407663620311307,0,0.02659322407791897,83.39518588197794
StatTrak™ FAMAS | Afterimage (Factory New),50.406666666666666,0.052313612087509,0,0.026593216173408114,50.07154782085477
USP-S | Orion (Factory New),108.22,0.073994494024037,0,0.026593184144232566,107.5005214029778
StatTrak™ P2000 | Woodsman (Battle-Scarred),20.088607594936708,0.0590401596375396,0,0.02659317586028606,19.9550526262966
StatTrak™ Galil AR | Eco (Field-Tested),13.193333333333332,0.0503029618824189,0,0.026593153666015498,13.105620248158257
StatTrak™ MAC-10 | Stalker (Minimal Wear),105.68,0.0485955403968343,0,0.0265931356224767,104.97740935685417
SCAR-20 | Cyrex (Minimal Wear),52.72666666666667,0.0434374113318099,0,0.02659313439485084,52.376124833451875
MP9 | Mount Fuji (Field-Tested),4.253333333333333,0.0531830880728483,0,0.026593131284469867,4.225055970400846
Sticker | Bubble Gum Skill Surf (Holo),6.32,0.0715764761205701,0,0.02659312501642107,6.2779828624740555
StatTrak™ Galil AR | Chatterbox (Well-Worn),69.55405405405405,0.054193629681592,0,0.026593122417380193,69.09163918553291
Autograph Capsule | Team EnVyUs | MLG Columbus 2016,16.957894736842107,0.0658328825528575,0,0.026593117997569603,16.845153912910305
SG 553 | Ultraviolet (Factory New),44.48299319727891,0.0531650660514149,0,0.026593110228436523,44.1872579119324
★ Navaja Knife | Forest DDPAT (Minimal Wear),83.33557046979865,0.0398784459837038,0,0.026593097142296632,82.78153273957064
Sticker | Tyloo (Gold) | Stockholm 2021,57.96,0.0401944276841483,0,0.026593086664493625,57.57466617423149
★ Hydra Gloves | Mangrove (Well-Worn),60.27891156462585,0.0438854194269474,0,0.026593086129220837,59.87816099287241
StatTrak™ Zeus x27 | Olympus (Factory New),36.766666666666666,0.0449974486858892,0,0.026593083521819813,36.52223190729527
StatTrak™ Dual Berettas | Cobra Strike (Well-Worn),72.6,0.0700294467639971,0,0.02659307890622181,72.11733561785208
Sticker | Hobbit (Gold) | Antwerp 2022,2.0762711864406778,0.0557761608796659,0,0.026593076932299252,2.0624675765923444
Sticker | rain (Gold) | Berlin 2019,39.4468085106383,0.0634995965539613,0,0.02659306015942757,39.18455567268309
Souvenir USP-S | Royal Blue (Field-Tested),11.566666666666666,0.0472263387076195,0,0.026593058148422253,11.489768406854145
AWP | Printstream (Field-Tested),62.88,0.0315618181525431,0,0.02659303002074205,62.46195756807394
StatTrak™ M4A4 | Desert-Strike (Minimal Wear),25.593333333333334,0.080069616788054,0,0.026592977079108345,25.423182601655505
Sticker | Akihabara Accept Surf Ava (Foil),10.557971014492754,0.0770833514111622,0,0.0265929613235074,10.487779085781975
★ Hydra Gloves | Rattler (Battle-Scarred),59.84666666666666,0.0412841079884714,0,0.02659293796762763,59.44879199310767
Tec-9 | Rust Leaf (Battle-Scarred),30.6875,0.0515657343894622,0,0.02659293460526245,30.483482329825254
StatTrak™ SSG 08 | Parallax (Minimal Wear),8.193333333333333,0.0420674222561074,0,0.02659290334101074,8.138862202989829
★ StatTrak™ Survival Knife | Damascus Steel (Well-Worn),125.3225806451613,0.0515579493981387,0,0.026592874586837442,124.4894087276624
Sticker | ropz (Gold) | Paris 2023,13.583892617449663,0.0423060651337966,0,0.026592866624054804,13.493583956296833
Sticker | GeT_RiGhT (Foil) | London 2018,8.00925925925926,0.0629114415268517,0,0.026592851899902948,7.956011997931907
Souvenir SG 553 | Integrale (Well-Worn),58.375,0.0483417669687949,0,0.0265928354082344,57.98691080826108
MAC-10 | Propaganda (Factory New),85.58666666666667,0.0807248871367438,0,0.026592790181656563,85.01766959941317
StatTrak™ AWP | Atheris (Field-Tested),8.4,0.0547596067020141,0,0.026592764275571272,8.344155195021301
StatTrak™ Dual Berettas | Royal Consorts (Factory New),10.68,0.0513321161060682,0,0.02659275780601309,10.608997336657945
StatTrak™ MP7 | Special Delivery (Well-Worn),3.625,0.0542271427687847,0,0.026592727586719565,3.6009003406245355
★ StatTrak™ Classic Knife | Case Hardened (Well-Worn),218.28571428571428,0.0362871238211452,0,0.02659270944527721,216.83451214170057
Tec-9 | Rust Leaf (Factory New),32.15436241610738,0.0378193757183949,0,0.026592669898661474,31.940594829724017
