market_hash_name,mean_price_usd,volatility,spike_count,risk_score_SVM,formula_price,ml_price,price_difference
Souvenir MP9 | Old Roots (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Old Roots (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Old Roots (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Old Roots (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Orange Peel (Battle-Scarred),104.0,0.1856358320943221,0,0,104.0,93.0,-11.0
Souvenir MP9 | Orange Peel (Minimal Wear),417.6590909090909,0.1548762895850879,5,0,417.6590909090909,97.0,-320.6590909090909
Souvenir MP9 | Sand Dashed (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Sand Dashed (Factory New),10.49090909090909,0.0326939323754996,0,0,10.49090909090909,10.0,-0.4909090909090903
Souvenir MP9 | Sand Dashed (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Sand Dashed (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Sand Dashed (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Setting Sun (Battle-Scarred),5.797101449275362,0.1022131684802786,1,0,5.797101449275362,4.0,-1.7971014492753623
Souvenir MP9 | Setting Sun (Factory New),70.63779527559055,0.0354368799240731,0,0,70.63779527559055,68.70186520821056,-1.935930067379985
Souvenir MP9 | Setting Sun (Field-Tested),7.315436241610739,0.0397372487718713,0,0,7.315436241610739,5.0,-2.3154362416107386
Souvenir MP9 | Setting Sun (Minimal Wear),15.845637583892618,0.0325615730257109,0,0,15.845637583892618,12.0,-3.845637583892618
Souvenir MP9 | Setting Sun (Well-Worn),5.741496598639456,0.0869420001681908,0,0,5.741496598639456,4.0,-1.741496598639456
Souvenir MP9 | Slide (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Slide (Factory New),1.4104477611940298,0.1739139721809433,3,0,1.4104477611940298,1.0,-0.4104477611940298
Souvenir MP9 | Slide (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Slide (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Slide (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Storm (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Storm (Factory New),13.51006711409396,0.06009255041226,0,0,13.51006711409396,11.0,-2.5100671140939603
Souvenir MP9 | Storm (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir MP9 | Storm (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir Negev | Bulkhead (Factory New),1.0,0.0,0,0,1.0,1.0,0.0
Souvenir Negev | Bulkhead (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir Negev | Bulkhead (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir Negev | Bulkhead (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir Negev | CaliCamo (Factory New),2.3138686131386863,0.1638284109822743,1,0,2.3138686131386863,2.0,-0.3138686131386863
Souvenir Negev | CaliCamo (Field-Tested),0.0136054421768707,,2,0,0.0136054421768707,0.0,-0.0136054421768707
Souvenir Negev | CaliCamo (Minimal Wear),0.993006993006993,,2,0,0.993006993006993,0.993006993006993,0.0
Souvenir Negev | CaliCamo (Well-Worn),3.880434782608696,0.104715181796159,0,0,3.880434782608696,3.8392250231312928,-0.04120975947740302
Souvenir Negev | Infrastructure (Battle-Scarred),1.3361344537815123,0.1032746465247166,1,0,1.3361344537815123,1.2266248745211648,-0.10950957926034754
Souvenir Negev | Infrastructure (Factory New),1.0266666666666666,0.158857817799675,3,0,1.0266666666666666,1.0,-0.026666666666666616
Souvenir Negev | Infrastructure (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir Negev | Infrastructure (Well-Worn),2.270833333333333,0.0708556987724034,0,0,2.270833333333333,2.0,-0.27083333333333304
Souvenir Negev | Nuclear Waste (Factory New),3.6666666666666665,0.0792860510343835,0,0,3.6666666666666665,3.0,-0.6666666666666665
Souvenir Negev | Nuclear Waste (Field-Tested),1.1933333333333334,,2,0,1.1933333333333334,1.0,-0.19333333333333336
Souvenir Negev | Nuclear Waste (Minimal Wear),1.64,0.2091351942543017,5,0,1.64,1.0,-0.6399999999999999
Souvenir Negev | Nuclear Waste (Well-Worn),5.36936936936937,0.0395171135224163,0,0,5.36936936936937,4.0,-1.3693693693693696
Souvenir Nova | Army Sheen (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Army Sheen (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Army Sheen (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Candy Apple (Field-Tested),138.8,0.1041798303874469,2,0,138.8,138.12131614411294,-0.6786838558870727
Souvenir Nova | Green Apple (Factory New),7.913333333333333,0.0540099278906055,0,0,7.913333333333333,7.0,-0.9133333333333331
Souvenir Nova | Green Apple (Field-Tested),4.206349206349207,0.0595418590145655,0,0,4.206349206349207,4.044303993891686,-0.1620452124575218
Souvenir Nova | Green Apple (Minimal Wear),4.1466666666666665,0.0646924101167877,0,0,4.1466666666666665,4.0,-0.1466666666666665
Souvenir Nova | Interlock (Factory New),2.3288590604026846,0.127302545461346,1,0,2.3288590604026846,2.18359748267396,-0.1452615777287245
Souvenir Nova | Interlock (Minimal Wear),1.0,0.0,0,0,1.0,1.0,0.0
Souvenir Nova | Interlock (Well-Worn),1.9833333333333332,0.2339838734903279,4,0,1.9833333333333332,1.7068178470325437,-0.2765154863007895
Souvenir Nova | Mandrel (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Mandrel (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Mandrel (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Mandrel (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Mandrel (Well-Worn),0.0069930069930069,,7,0,0.0069930069930069,0.0,-0.0069930069930069
Souvenir Nova | Polar Mesh (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Polar Mesh (Factory New),9.091836734693878,0.0101534616513361,0,0,9.091836734693878,9.0,-0.09183673469387799
Souvenir Nova | Polar Mesh (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Polar Mesh (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Polar Mesh (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Predator (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Predator (Factory New),14.909090909090908,0.0341589247788598,0,0,14.909090909090908,12.0,-2.9090909090909083
Souvenir Nova | Predator (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Predator (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Predator (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Quick Sand (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Quick Sand (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Quick Sand (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Quick Sand (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Quick Sand (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Rain Station (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Rain Station (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Rain Station (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Sand Dune (Battle-Scarred),28.68421052631579,0.0600292094849118,1,0,28.68421052631579,12.0,-16.68421052631579
Souvenir Nova | Sand Dune (Field-Tested),16.184,0.1389544551935351,3,0,16.184,16.0,-0.18400000000000105
Souvenir Nova | Sand Dune (Minimal Wear),21.384615384615383,0.047684711285996,0,0,21.384615384615383,21.199457168701105,-0.18515821591427795
Souvenir Nova | Sand Dune (Well-Worn),36.62264150943396,0.1313479387231547,2,0,36.62264150943396,36.62264150943396,0.0
Souvenir Nova | Sobek's Bite (Battle-Scarred),1.8695652173913044,0.1734349208532842,3,0,1.8695652173913044,1.4716159951363894,-0.397949222254915
Souvenir Nova | Sobek's Bite (Factory New),30.080645161290324,0.0352189151446202,0,0,30.080645161290324,29.419802232427358,-0.6608429288629658
Souvenir Nova | Sobek's Bite (Field-Tested),2.7315436241610738,0.1212157774106353,0,0,2.7315436241610738,2.6685435292250004,-0.06300009493607339
Souvenir Nova | Sobek's Bite (Minimal Wear),5.122448979591836,0.073347471198591,0,0,5.122448979591836,4.677703537593261,-0.4447454419985757
Souvenir Nova | Sobek's Bite (Well-Worn),2.3692307692307693,0.1386212699461431,2,0,2.3692307692307693,2.0,-0.36923076923076925
Souvenir Nova | Walnut (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Walnut (Factory New),13.127118644067796,0.0501469036298187,0,0,13.127118644067796,12.768561093123092,-0.3585575509447043
Souvenir Nova | Walnut (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir Nova | Walnut (Minimal Wear),1.0,0.0,0,0,1.0,1.0,0.0
Souvenir Nova | Walnut (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P2000 | Amber Fade (Factory New),33.75735294117647,0.0261773734800541,0,0,33.75735294117647,32.83147888767901,-0.9258740534974592
Souvenir P2000 | Amber Fade (Field-Tested),20.20689655172414,0.0914080823536998,1,0,20.20689655172414,15.0,-5.206896551724139
Souvenir P2000 | Amber Fade (Minimal Wear),21.068027210884352,0.0285655741293274,0,0,21.068027210884352,17.0,-4.0680272108843525
Souvenir P2000 | Amber Fade (Well-Worn),54.83695652173913,0.0229259102688882,0,0,54.83695652173913,42.0,-12.836956521739133
Souvenir P2000 | Chainmail (Factory New),10.358108108108109,0.0557161992299799,1,0,10.358108108108109,9.831462959920984,-0.526645148187125
Souvenir P2000 | Chainmail (Field-Tested),10.05217391304348,0.1202970620244578,2,0,10.05217391304348,9.690467629635252,-0.3617062834082283
Souvenir P2000 | Chainmail (Minimal Wear),9.923664122137405,0.0799612924988335,0,0,9.923664122137405,9.646232313141748,-0.2774318089956562
Souvenir P2000 | Granite Marbleized (Battle-Scarred),123.47826086956522,0.0020059597220748,0,0,123.47826086956522,121.20267077365783,-2.27559009590739
Souvenir P2000 | Granite Marbleized (Field-Tested),118.88188976377953,0.1300146672466731,2,0,118.88188976377953,118.36969266457982,-0.5121970991997102
Souvenir P2000 | Granite Marbleized (Minimal Wear),125.37391304347824,0.0013050817133732,0,0,125.37391304347824,122.91451386363718,-2.459399179841057
Souvenir P2000 | Grassland (Battle-Scarred),0.0066666666666666,,7,0,0.0066666666666666,0.0,-0.0066666666666666
Souvenir P2000 | Grassland (Factory New),6.133333333333334,0.0831718096997771,0,0,6.133333333333334,5.9660343951715795,-0.16729893816175423
Souvenir P2000 | Grassland (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P2000 | Grassland (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P2000 | Grassland (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P2000 | Panther Camo (Factory New),0.0066666666666666,,7,0,0.0066666666666666,0.0,-0.0066666666666666
Souvenir P2000 | Panther Camo (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P2000 | Panther Camo (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Apep's Curse (Battle-Scarred),23.970149253731343,0.1761009020953339,4,0,23.970149253731343,20.0,-3.9701492537313428
Souvenir P250 | Apep's Curse (Factory New),158.92198581560282,0.0600374015036307,0,0,158.92198581560282,139.0,-19.921985815602824
Souvenir P250 | Apep's Curse (Field-Tested),21.66906474820144,0.0599319460337089,0,0,21.66906474820144,21.378088005424544,-0.2909767427768948
Souvenir P250 | Apep's Curse (Minimal Wear),38.4485294117647,0.0484872969950684,0,0,38.4485294117647,35.0,-3.448529411764703
Souvenir P250 | Apep's Curse (Well-Worn),22.65040650406504,0.1043311419591167,1,0,22.65040650406504,22.431353559775488,-0.21905294428955102
Souvenir P250 | Black & Tan (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Black & Tan (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Black & Tan (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Black & Tan (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Black & Tan (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Bone Mask (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Bone Mask (Factory New),8.10077519379845,0.0496864926428638,0,0,8.10077519379845,7.940978462778892,-0.15979673101955782
Souvenir P250 | Bone Mask (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Bone Mask (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Bone Mask (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Boreal Forest (Battle-Scarred),37.18518518518518,0.05364437050228,0,0,37.18518518518518,37.18518518518518,0.0
Souvenir P250 | Boreal Forest (Field-Tested),29.48672566371681,0.0450454249020873,0,0,29.48672566371681,20.0,-9.486725663716811
Souvenir P250 | Boreal Forest (Minimal Wear),49.741379310344826,0.189148771007419,5,0,49.741379310344826,30.0,-19.741379310344826
Souvenir P250 | Boreal Forest (Well-Worn),27.346456692913385,0.0818095290210763,1,0,27.346456692913385,27.346456692913385,0.0
Souvenir P250 | Constructivist (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Constructivist (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Constructivist (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Contamination (Factory New),7.225352112676056,0.0631504987110297,0,0,7.225352112676056,6.74429865634216,-0.4810534563338962
Souvenir P250 | Contamination (Minimal Wear),1.0,0.0,0,0,1.0,1.0,0.0
Souvenir P250 | Digital Architect (Battle-Scarred),43.02479338842975,0.0372182102268988,0,0,43.02479338842975,28.0,-15.02479338842975
Souvenir P250 | Digital Architect (Factory New),20.79020979020979,0.0497642704206898,0,0,20.79020979020979,20.79020979020979,0.0
Souvenir P250 | Digital Architect (Field-Tested),9.04026845637584,0.0446798800286989,0,0,9.04026845637584,9.04026845637584,0.0
Souvenir P250 | Digital Architect (Minimal Wear),12.848275862068965,0.0693250707398403,0,0,12.848275862068965,12.0,-0.8482758620689648
Souvenir P250 | Digital Architect (Well-Worn),11.634615384615383,0.0643333936813355,0,0,11.634615384615383,10.984652074543027,-0.6499633100723567
Souvenir P250 | Drought (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Drought (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Drought (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Drought (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Exchanger (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Exchanger (Well-Worn),0.9925373134328358,,2,0,0.9925373134328358,0.9925373134328358,0.0
Souvenir P250 | Facility Draft (Battle-Scarred),0.0214285714285714,,7,0,0.0214285714285714,0.0,-0.0214285714285714
Souvenir P250 | Facility Draft (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Facility Draft (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Facility Draft (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Facility Draft (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P250 | Gunsmoke (Battle-Scarred),1.2638888888888888,0.1621654895961402,3,0,1.2638888888888888,1.0,-0.26388888888888884
Souvenir P250 | Gunsmoke (Factory New),40.900826446281,0.0094459660824866,0,0,40.900826446281,39.0,-1.9008264462810018
Souvenir P250 | Gunsmoke (Field-Tested),1.413333333333333,0.2091351942543016,5,0,1.413333333333333,1.0,-0.4133333333333331
Souvenir P250 | Gunsmoke (Minimal Wear),4.666666666666667,0.0588217955165333,0,0,4.666666666666667,4.0,-0.666666666666667
Souvenir P250 | Gunsmoke (Well-Worn),1.7666666666666666,0.1778185238719233,3,0,1.7666666666666666,1.4300227676601431,-0.3366438990065235
Souvenir P250 | Metallic DDPAT (Factory New),2.353333333333333,0.1137502246602377,0,0,2.353333333333333,2.0,-0.35333333333333306
Souvenir P250 | Metallic DDPAT (Minimal Wear),17.97196261682243,0.0402468601620912,0,0,17.97196261682243,10.0,-7.971962616822431
Souvenir P250 | Nuclear Threat (Field-Tested),113.512,0.0267301536760639,0,0,113.512,112.0,-1.5120000000000005
Souvenir P250 | Nuclear Threat (Minimal Wear),180.84126984126985,0.0493076856096016,0,0,180.84126984126985,165.0,-15.841269841269849
Souvenir P250 | Nuclear Threat (Well-Worn),268.976,0.0090929534861992,0,0,268.976,253.0,-15.975999999999999
Souvenir P250 | Sand Dune (Factory New),59.45217391304348,0.0330798684897173,0,0,59.45217391304348,59.0,-0.452173913043481
Souvenir P250 | Sand Dune (Field-Tested),0.0133333333333333,,8,0,0.0133333333333333,0.0,-0.0133333333333333
Souvenir P250 | Sand Dune (Minimal Wear),2.47972972972973,0.1431829292388645,0,0,2.47972972972973,2.0,-0.4797297297297298
Souvenir P250 | Vino Primo (Battle-Scarred),9.797101449275363,0.0606267535674307,0,0,9.797101449275363,6.0,-3.797101449275363
Souvenir P250 | Vino Primo (Factory New),103.32089552238806,0.1147646149579185,1,0,103.32089552238806,103.32089552238806,0.0
Souvenir P250 | Vino Primo (Field-Tested),8.267605633802816,0.0898213619456769,1,0,8.267605633802816,7.940978462778892,-0.32662717102392413
Souvenir P250 | Vino Primo (Minimal Wear),13.77027027027027,0.0616895645718446,0,0,13.77027027027027,11.0,-2.77027027027027
Souvenir P250 | Vino Primo (Well-Worn),8.725925925925926,0.0454909872616234,0,0,8.725925925925926,8.202274487113884,-0.5236514388120419
Souvenir P90 | Ancient Earth (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Ancient Earth (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Ancient Earth (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Ancient Earth (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Ancient Earth (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Ash Wood (Factory New),2.06993006993007,0.0656652385266423,0,0,2.06993006993007,1.720332589470325,-0.34959748045974504
Souvenir P90 | Ash Wood (Minimal Wear),1.0,0.0,0,0,1.0,1.0,0.0
Souvenir P90 | Ash Wood (Well-Worn),4.441176470588236,0.168007945293946,0,0,4.441176470588236,3.0,-1.4411764705882364
Souvenir P90 | Desert DDPAT (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Desert DDPAT (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Desert DDPAT (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Desert DDPAT (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Desert DDPAT (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Facility Negative (Battle-Scarred),2.4166666666666665,0.1431056843472582,2,0,2.4166666666666665,2.0,-0.4166666666666665
Souvenir P90 | Facility Negative (Factory New),1.0,0.0,0,0,1.0,1.0,0.0
Souvenir P90 | Facility Negative (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Facility Negative (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Facility Negative (Well-Worn),1.456140350877193,0.2439390310670522,6,0,1.456140350877193,1.0,-0.45614035087719307
Souvenir P90 | Fallout Warning (Battle-Scarred),4.232394366197183,0.1259583324745006,2,0,4.232394366197183,4.0,-0.232394366197183
Souvenir P90 | Fallout Warning (Factory New),147.84962406015038,0.0772807785680596,1,0,147.84962406015038,147.1791368157086,-0.6704872444417731
Souvenir P90 | Fallout Warning (Field-Tested),3.093959731543624,0.0693792977504392,0,0,3.093959731543624,2.8537353487214823,-0.24022438282214154
Souvenir P90 | Fallout Warning (Minimal Wear),9.1796875,0.0517027411596829,0,0,9.1796875,9.154992688774563,-0.024694811225437263
Souvenir P90 | Fallout Warning (Well-Worn),5.369230769230769,0.2753077112847878,2,0,5.369230769230769,5.0,-0.3692307692307688
Souvenir P90 | Glacier Mesh (Battle-Scarred),1.8503937007874016,0.113498168333976,1,0,1.8503937007874016,1.0,-0.8503937007874016
Souvenir P90 | Glacier Mesh (Field-Tested),1.251700680272109,0.1900016159839789,4,0,1.251700680272109,1.0,-0.2517006802721089
Souvenir P90 | Glacier Mesh (Minimal Wear),4.993150684931507,0.1106917912616545,1,0,4.993150684931507,4.649627156859859,-0.343523528071648
Souvenir P90 | Glacier Mesh (Well-Worn),3.272727272727273,0.1035371918803487,0,0,3.272727272727273,2.965282017150662,-0.30744525557661095
Souvenir P90 | Run and Hide (Battle-Scarred),18.37190082644628,0.0663292190811464,0,0,18.37190082644628,17.50781916258131,-0.8640816638649689
Souvenir P90 | Run and Hide (Factory New),92.11111111111111,0.0642292364236877,0,0,92.11111111111111,92.06033948975163,-0.05077162135948754
Souvenir P90 | Run and Hide (Field-Tested),17.685314685314687,0.0712605407896627,0,0,17.685314685314687,17.38215494191897,-0.3031597433957174
Souvenir P90 | Run and Hide (Minimal Wear),29.20863309352518,0.0418430707396067,0,0,29.20863309352518,28.75996759911157,-0.4486654944136106
Souvenir P90 | Run and Hide (Well-Worn),27.27868852459016,0.2090450067408015,6,0,27.27868852459016,27.27868852459016,0.0
Souvenir P90 | Sand Spray (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Sand Spray (Factory New),5.726495726495727,0.0760045721377366,1,0,5.726495726495727,5.485111715105623,-0.24138401139010401
Souvenir P90 | Sand Spray (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Sand Spray (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Sand Spray (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | ScaraB Rush (Battle-Scarred),2.069767441860465,0.1589417100436542,2,0,2.069767441860465,1.720332589470325,-0.3494348523901398
Souvenir P90 | ScaraB Rush (Factory New),40.9568345323741,0.1040938629475137,2,0,40.9568345323741,40.19244383066054,-0.764390701713566
Souvenir P90 | ScaraB Rush (Field-Tested),2.7066666666666666,0.0896609131550877,0,0,2.7066666666666666,2.6685435292250004,-0.03812313744166618
Souvenir P90 | ScaraB Rush (Minimal Wear),5.836734693877551,0.066784465946887,0,0,5.836734693877551,5.629804275973156,-0.20693041790439448
Souvenir P90 | ScaraB Rush (Well-Worn),2.079710144927536,0.108731556619917,1,0,2.079710144927536,1.720332589470325,-0.3593775554572112
Souvenir P90 | Schematic (Battle-Scarred),2.333333333333333,0.2539433398622406,4,0,2.333333333333333,1.0,-1.333333333333333
Souvenir P90 | Schematic (Factory New),1.9066666666666667,0.210587747859513,5,0,1.9066666666666667,1.502925043909141,-0.4037416227575257
Souvenir P90 | Schematic (Minimal Wear),1.0,,3,0,1.0,1.0,0.0
Souvenir P90 | Schematic (Well-Worn),3.139705882352941,0.2343405659920486,6,0,3.139705882352941,1.0,-2.139705882352941
Souvenir P90 | Scorched (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Scorched (Factory New),13.058823529411764,0.0620003935605571,0,0,13.058823529411764,11.0,-2.0588235294117645
Souvenir P90 | Scorched (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Scorched (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Scorched (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Storm (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Storm (Factory New),25.73394495412844,0.0790823059162658,1,0,25.73394495412844,24.52998778620377,-1.2039571679246706
Souvenir P90 | Storm (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Storm (Minimal Wear),1.9933333333333332,0.091840127971111,1,0,1.9933333333333332,1.7068178470325437,-0.2865154863007895
Souvenir P90 | Straight Dimes (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Straight Dimes (Factory New),1.1304347826086956,0.2428635089565412,1,0,1.1304347826086956,1.0,-0.13043478260869557
Souvenir P90 | Straight Dimes (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Straight Dimes (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Straight Dimes (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Teardown (Factory New),418.6611570247934,0.001451399139485,0,0,418.6611570247934,418.02110843615054,-0.6400485886428555
Souvenir P90 | Teardown (Field-Tested),1089.8196721311476,0.0009530931984956,0,0,1089.8196721311476,1077.604359899542,-12.215312231605594
Souvenir P90 | Teardown (Minimal Wear),327.4297520661157,0.1101329133525476,2,0,327.4297520661157,281.0,-46.429752066115725
Souvenir P90 | Verdant Growth (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Verdant Growth (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Verdant Growth (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Verdant Growth (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir P90 | Verdant Growth (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir PP-Bizon | Anolis (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Souvenir PP-Bizon | Anolis (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir PP-Bizon | Anolis (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir PP-Bizon | Anolis (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir PP-Bizon | Anolis (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir PP-Bizon | Brass (Battle-Scarred),7.035714285714286,0.0502449318966521,0,0,7.035714285714286,5.0,-2.0357142857142856
Souvenir PP-Bizon | Brass (Factory New),128.04166666666666,0.0840001402167474,1,0,128.04166666666666,128.04166666666666,0.0
Souvenir PP-Bizon | Brass (Field-Tested),6.221476510067114,0.0664015411732944,0,0,6.221476510067114,5.981450835489551,-0.24002567457756285
Souvenir PP-Bizon | Brass (Minimal Wear),13.4375,0.0412674072069482,0,0,13.4375,12.826216958088855,-0.611283041911145
Souvenir PP-Bizon | Brass (Well-Worn),5.776119402985074,0.12734632073386,2,0,5.776119402985074,5.503077318349096,-0.27304208463597845
Souvenir PP-Bizon | Breaker Box (Factory New),0.0,,0,0,0.0,0.0,0.0
Souvenir PP-Bizon | Breaker Box (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Souvenir PP-Bizon | Breaker Box (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Souvenir PP-Bizon | Breaker Box (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Souvenir PP-Bizon | Candy Apple (Factory New),0.9933333333333332,,2,0,0.9933333333333332,0.9933333333333332,0.0
Souvenir PP-Bizon | Candy Apple (Field-Tested),0.0,,0,0,0.0,0.0,0.0
